"","X","bill_city","acc_num","st_date","cust_age","cr_score","ph_num","ph_k_date","mon_data","data_plan_m8","disc_m8","mon_sms","mon_voice","serv_tick_m1to6","serv_tick_m7to8","data_roam","long_d_min","long_d_spend","total_pay","churn","Sample","mon_data_city","mon_sms_city","mon_voice_city","serv_tick_m1to6_city","serv_tick_m7to8_city","data_roam_city","long_d_min_city","long_d_spend_city","tot_pay_city","NA_ph_k_date","bill_amount","data_roam_value","usage_ratio"
"1953",1953,"Edmonton",183157,"2017-06-04",26,5,1177915096,"2018-10-21",3.28185250758111,"10GB($65)",5,1295.84206398508,63.8464658210668,2.1622202550457,0.224539229604066,3,4.78453153912894,2.22934934268754,64.3172055288522,0,"Estimation",5.13945223562964,1006.10440624724,204.05874708053,0.536484233150259,0.540151839805578,3.30640386184677,37.7320557460189,1.33963473980568,61.0506363710323,0,65,10,0.328185250758111
"1955",1955,"Edmonton",190557,"2017-04-12",33,5,6508892391,"2018-09-13",4.04799848156991,"10GB($65)",15,913.117823428446,144.783998126922,0.599421363771221,0.105898794705486,6,91.161322600749,5.66349519608465,59.7056112310836,0,"Estimation",5.13945223562964,1006.10440624724,204.05874708053,0.536484233150259,0.540151839805578,3.30640386184677,37.7320557460189,1.33963473980568,61.0506363710323,0,65,10,0.404799848156991
"1956",1956,"Edmonton",216797,"2019-04-10",52,5,8052092637,"2014-07-22",4.48662988290119,"10GB($65)",5,770.53577644177,370.872526347549,0.114628848956969,0.788623817497226,0,25.352872456512,3.30851539845448,64.811831998407,0,"Validation",5.13945223562964,1006.10440624724,204.05874708053,0.536484233150259,0.540151839805578,3.30640386184677,37.7320557460189,1.33963473980568,61.0506363710323,1,65,10,0.448662988290119
"1957",1957,"Edmonton",213318,"2019-02-03",38,5,4118473536,"2014-03-16",3.57016323327947,"10GB($65)",5,1008.77163791151,327.970499933766,0.535425845476086,0.0768073000145464,4,137.912255171187,7.1773394712052,71.2689272226532,0,"Estimation",5.13945223562964,1006.10440624724,204.05874708053,0.536484233150259,0.540151839805578,3.30640386184677,37.7320557460189,1.33963473980568,61.0506363710323,1,65,10,0.357016323327947
"1958",1958,"Edmonton",398105,"2019-01-01",64,4,2164962785,"2015-08-17",4.80477327053353,"10GB($65)",10,1175.80571467832,557.074479959671,0.334933734367159,0.0902030479394241,4,65.9986388467333,3.54167624278403,62.3849287454968,0,"Validation",5.13945223562964,1006.10440624724,204.05874708053,0.536484233150259,0.540151839805578,3.30640386184677,37.7320557460189,1.33963473980568,61.0506363710323,1,65,10,0.480477327053353
"1959",1959,"Edmonton",639454,"2014-09-04",64,4,3280434774,"2017-04-26",3.95980052319345,"10GB($65)",10,851.723927746111,350.57551463315,0.00489283017116383,0.671481575668733,3,0.50696128937407,1.05914926786334,59.3815636026819,0,"Estimation",5.13945223562964,1006.10440624724,204.05874708053,0.536484233150259,0.540151839805578,3.30640386184677,37.7320557460189,1.33963473980568,61.0506363710323,0,65,10,0.395980052319345
"1960",1960,"Edmonton",268803,"2016-11-15",21,4,7236131931,"2017-07-17",3.93939701052691,"10GB($65)",15,1178.65580530521,282.07546989271,0.259244954910858,0.177494969405615,3,37.7449153134953,3.48619720541985,55.5274635036255,NA,"Holdout",5.13945223562964,1006.10440624724,204.05874708053,0.536484233150259,0.540151839805578,3.30640386184677,37.7320557460189,1.33963473980568,61.0506363710323,1,65,10,0.393939701052691
"1961",1961,"Edmonton",292849,"2015-07-07",66,5,7512576287,"2017-05-12",4.61180455863953,"10GB($65)",5,1115.71650927314,723.699368599942,0.316594969799673,0.555867218819842,1,116.870444720823,6.16489351060591,68.6675144374612,0,"Estimation",5.13945223562964,1006.10440624724,204.05874708053,0.536484233150259,0.540151839805578,3.30640386184677,37.7320557460189,1.33963473980568,61.0506363710323,1,65,10,0.461180455863953
"1962",1962,"Edmonton",292849,"2015-07-07",66,5,1635858779,"2018-03-17",4.34596508026421,"10GB($65)",15,728.155125962664,241.854502956301,0.241424601440999,0.0231483040971827,1,3.5808943234069,0.528214735857626,52.2428754396514,0,"Estimation",5.13945223562964,1006.10440624724,204.05874708053,0.536484233150259,0.540151839805578,3.30640386184677,37.7320557460189,1.33963473980568,61.0506363710323,0,65,10,0.434596508026421
"1963",1963,"Edmonton",454650,"2017-02-05",21,5,8515849246,"2018-08-19",10.067022114567,"10GB($65)",10,938.260976180943,167.08131326979,0.950283958852933,0.329173203031957,0,19.6470165130267,3.23334389809324,59.1794754905546,0,"Validation",5.13945223562964,1006.10440624724,204.05874708053,0.536484233150259,0.540151839805578,3.30640386184677,37.7320557460189,1.33963473980568,61.0506363710323,1,65,10,1.0067022114567
"1964",1964,"Edmonton",372235,"2018-08-21",20,3,6186270877,"2018-08-16",3.31835773725123,"10GB($65)",5,1010.20668119022,550.488381058436,0.0955606707047863,0.580047120631218,0,19.397584096313,2.89126246590156,65.4423951271273,NA,"Holdout",5.13945223562964,1006.10440624724,204.05874708053,0.536484233150259,0.540151839805578,3.30640386184677,37.7320557460189,1.33963473980568,61.0506363710323,1,65,10,0.331835773725123
"1965",1965,"Edmonton",519595,"2016-08-27",19,3,4418683369,"2019-07-20",3.69339098212062,"10GB($65)",0,850.361769553033,321.176116763821,0.0259654605942971,0.135373730701232,4,14.3516391771431,2.47449920226958,72.5831570697997,NA,"Holdout",5.13945223562964,1006.10440624724,204.05874708053,0.536484233150259,0.540151839805578,3.30640386184677,37.7320557460189,1.33963473980568,61.0506363710323,0,65,10,0.369339098212062
"1966",1966,"Edmonton",363763,"2014-12-18",60,4,8920690514,"2018-12-06",4.2654747733163,"10GB($65)",10,867.670181807631,219.744846438971,0.504283253953957,0.397560432556045,6,25.9483911421363,1.58426649899535,60.376776727791,0,"Estimation",5.13945223562964,1006.10440624724,204.05874708053,0.536484233150259,0.540151839805578,3.30640386184677,37.7320557460189,1.33963473980568,61.0506363710323,0,65,10,0.42654747733163
"1967",1967,"Edmonton",527520,"2015-08-25",65,4,6759968514,"2018-07-27",3.57016717559031,"10GB($65)",5,1078.26916070639,177.523718864825,0.510981491101663,1.4165151755096,0,16.0899155809648,2.97581346740186,64.1688783737394,0,"Estimation",5.13945223562964,1006.10440624724,204.05874708053,0.536484233150259,0.540151839805578,3.30640386184677,37.7320557460189,1.33963473980568,61.0506363710323,1,65,10,0.357016717559031
"1968",1968,"Edmonton",9863,"2019-01-24",61,3,1910724137,"2019-02-05",3.74379771155263,"10GB($65)",10,1320.83942438935,543.909978674207,0.0546642651304686,0.635615776312078,3,51.4920190488745,3.3116865712084,61.9051094320354,NA,"Holdout",5.13945223562964,1006.10440624724,204.05874708053,0.536484233150259,0.540151839805578,3.30640386184677,37.7320557460189,1.33963473980568,61.0506363710323,0,65,10,0.374379771155263
"1969",1969,"Edmonton",352148,"2017-03-04",45,5,499051913,"2016-03-09",4.15525665358948,"10GB($65)",10,1149.55349474619,273.019221445401,0.311146916563645,0.0545075849153413,2,26.2544695395778,3.58805119683378,60.071942467403,NA,"Holdout",5.13945223562964,1006.10440624724,204.05874708053,0.536484233150259,0.540151839805578,3.30640386184677,37.7320557460189,1.33963473980568,61.0506363710323,1,65,10,0.415525665358948
"1970",1970,"Edmonton",550989,"2015-05-17",35,3,2897276776,"2017-11-20",3.96644092355903,"10GB($65)",0,1033.90988842272,298.575185989577,0.591169736252321,0.0988813002660553,6,34.2635441163916,1.91940639020147,72.3781899966755,0,"Validation",5.13945223562964,1006.10440624724,204.05874708053,0.536484233150259,0.540151839805578,3.30640386184677,37.7320557460189,1.33963473980568,61.0506363710323,0,65,10,0.396644092355903
"1971",1971,"Edmonton",183367,"2016-05-15",53,4,4255409452,"2018-10-29",3.18520467040933,"10GB($65)",10,1372.46259358834,326.04816377668,0.65063977235487,0.907638813615688,1,12.9791065650983,0.860938823281503,58.2886555819746,0,"Estimation",5.13945223562964,1006.10440624724,204.05874708053,0.536484233150259,0.540151839805578,3.30640386184677,37.7320557460189,1.33963473980568,61.0506363710323,0,65,10,0.318520467040933
"1972",1972,"Edmonton",224819,"2015-06-23",31,5,2912778005,"2017-07-08",4.57524033785872,"10GB($65)",0,807.051693279773,435.535880898705,0.00488132796154947,0.155088683737793,17,57.9522945856555,5.53214118348436,81.7827486695925,1,"Estimation",5.13945223562964,1006.10440624724,204.05874708053,0.536484233150259,0.540151839805578,3.30640386184677,37.7320557460189,1.33963473980568,61.0506363710323,1,65,10,0.457524033785872
"1974",1974,"Edmonton",893938,"2015-01-24",32,4,2770478853,"2015-09-06",4.49154074524116,"10GB($65)",10,1148.212873777,389.428093702003,0.00979234352532587,0.257623262411525,0,8.69604546698726,0.919757031883465,59.5940049455828,NA,"Holdout",5.13945223562964,1006.10440624724,204.05874708053,0.536484233150259,0.540151839805578,3.30640386184677,37.7320557460189,1.33963473980568,61.0506363710323,1,65,10,0.449154074524116
"1975",1975,"Edmonton",682085,"2015-12-16",26,4,5962618749,"2018-12-24",4.3133141591826,"10GB($65)",5,1112.27230446676,155.472762148937,0.0832567347419508,0.0526956683077693,6,35.080004549961,5.46885272094905,69.636475074917,NA,"Holdout",5.13945223562964,1006.10440624724,204.05874708053,0.536484233150259,0.540151839805578,3.30640386184677,37.7320557460189,1.33963473980568,61.0506363710323,0,65,10,0.43133141591826
"1976",1976,"Edmonton",535019,"2018-05-16",54,5,4885499869,"2019-04-20",4.10661007069399,"10GB($65)",10,1029.15916481812,21.5109102256767,0.169947011409714,0.767021479072726,1,27.4653154619,2.53211687058154,59.2080730013005,0,"Estimation",5.13945223562964,1006.10440624724,204.05874708053,0.536484233150259,0.540151839805578,3.30640386184677,37.7320557460189,1.33963473980568,61.0506363710323,0,65,10,0.410661007069399
"1977",1977,"Edmonton",343466,"2017-10-12",51,4,7488456050,"2014-03-25",4.75798503755088,"10GB($65)",10,1373.42420510266,185.696099752916,0.651255874790038,0.000687103776254474,16,1.75663755056004,0.952863786586777,66.3785467444194,NA,"Holdout",5.13945223562964,1006.10440624724,204.05874708053,0.536484233150259,0.540151839805578,3.30640386184677,37.7320557460189,1.33963473980568,61.0506363710323,1,65,10,0.475798503755088
"1978",1978,"Edmonton",332318,"2015-12-16",62,4,3241674419,"2018-05-01",4.28451569365572,"10GB($65)",0,1167.54928831487,21.3812432042995,0.0246191717804878,0.281571755074632,1,28.8719820392901,3.30808420993859,70.1653438285466,0,"Estimation",5.13945223562964,1006.10440624724,204.05874708053,0.536484233150259,0.540151839805578,3.30640386184677,37.7320557460189,1.33963473980568,61.0506363710323,1,65,10,0.428451569365572
"1979",1979,"Edmonton",125754,"2015-11-24",51,4,2339023956,"2017-04-12",3.90222741958517,"10GB($65)",5,1128.64816879173,344.224232804052,0.290404015562621,0.871927912683974,5,22.2243807908383,2.89265482502857,65.9063791037076,0,"Validation",5.13945223562964,1006.10440624724,204.05874708053,0.536484233150259,0.540151839805578,3.30640386184677,37.7320557460189,1.33963473980568,61.0506363710323,1,65,10,0.390222741958517
"1980",1980,"Edmonton",775610,"2014-03-29",36,3,3975139142,"2018-06-08",3.92029517285741,"10GB($65)",5,1086.47392029914,747.145546887666,0.284388836091115,0.0672469448614831,0,21.4488200384177,2.06460632310443,65.4389068890834,0,"Validation",5.13945223562964,1006.10440624724,204.05874708053,0.536484233150259,0.540151839805578,3.30640386184677,37.7320557460189,1.33963473980568,61.0506363710323,1,65,10,0.392029517285741
"1981",1981,"Edmonton",796323,"2015-02-23",59,2,3645878936,"2019-05-31",10.6352773231371,"10GB($65)",15,1181.24604512305,197.3089927012,0.91354510390635,0.100092020368698,1,42.6363945871097,2.95720246848986,54.0949887778683,0,"Estimation",5.13945223562964,1006.10440624724,204.05874708053,0.536484233150259,0.540151839805578,3.30640386184677,37.7320557460189,1.33963473980568,61.0506363710323,1,65,10,1.06352773231371
"1982",1982,"Edmonton",292849,"2015-07-07",66,5,7140963669,"2018-10-08",3.67145347491484,"10GB($65)",5,538.115154143912,52.4581869405337,0.0666311978405922,0.115165281859541,0,22.0891540999564,1.89973343882664,64.7996340971355,0,"Estimation",5.13945223562964,1006.10440624724,204.05874708053,0.536484233150259,0.540151839805578,3.30640386184677,37.7320557460189,1.33963473980568,61.0506363710323,0,65,10,0.367145347491484
"1984",1984,"Edmonton",108490,"2016-05-23",19,4,67109336,"2018-07-04",4.04946433415467,"10GB($65)",15,923.268603404061,153.111585090158,0.20784678339397,0.0146348203826055,0,26.2581531548674,2.78092953547449,53.4480767101187,0,"Estimation",5.13945223562964,1006.10440624724,204.05874708053,0.536484233150259,0.540151839805578,3.30640386184677,37.7320557460189,1.33963473980568,61.0506363710323,0,65,10,0.404946433415467
"1986",1986,"Edmonton",40547,"2019-02-04",63,4,5826793755,"2019-07-01",4.26567188538178,"10GB($65)",5,435.135615285483,657.094628038246,0.323140801046159,0.39056769809751,1,1.33849961993996,0.937396227284732,63.5837242632422,NA,"Holdout",5.13945223562964,1006.10440624724,204.05874708053,0.536484233150259,0.540151839805578,3.30640386184677,37.7320557460189,1.33963473980568,61.0506363710323,0,65,10,0.426567188538178
"1987",1987,"Edmonton",969176,"2016-07-16",56,3,1499052874,"2019-02-23",4.96135871968934,"10GB($65)",15,905.088929100251,366.169825356239,0.198601683185028,1.02656687971388,3,58.1121366501564,3.21748174999313,56.821519087652,NA,"Holdout",5.13945223562964,1006.10440624724,204.05874708053,0.536484233150259,0.540151839805578,3.30640386184677,37.7320557460189,1.33963473980568,61.0506363710323,1,65,10,0.496135871968934
"1988",1988,"Edmonton",651008,"2017-10-08",49,5,8218817907,"2017-10-23",8.73126144876283,"10GB($65)",0,737.892305683676,470.569995143506,0.459546943803151,0.231110178454725,0,32.2772884874263,3.98507283789239,69.8921347607451,0,"Validation",5.13945223562964,1006.10440624724,204.05874708053,0.536484233150259,0.540151839805578,3.30640386184677,37.7320557460189,1.33963473980568,61.0506363710323,0,65,10,0.873126144876283
"1989",1989,"Edmonton",903076,"2019-05-17",32,3,872867764,"2019-06-22",3.82180874111012,"10GB($65)",0,1125.80695772568,600.632477600969,0.200035169728657,0.915800490205892,2,15.0371706820233,2.64192202459132,68.8898789542068,0,"Estimation",5.13945223562964,1006.10440624724,204.05874708053,0.536484233150259,0.540151839805578,3.30640386184677,37.7320557460189,1.33963473980568,61.0506363710323,1,65,10,0.382180874111012
"1990",1990,"Edmonton",807237,"2016-12-05",34,5,436248840,"2019-03-21",3.50432537931015,"10GB($65)",0,946.132909134945,302.680634857879,0.900115674430743,0.186856298407057,4,21.9397611383388,2.26700565066252,69.754428508021,0,"Estimation",5.13945223562964,1006.10440624724,204.05874708053,0.536484233150259,0.540151839805578,3.30640386184677,37.7320557460189,1.33963473980568,61.0506363710323,0,65,10,0.350432537931015
"1991",1991,"Edmonton",641048,"2014-08-16",34,5,1104175431,"2016-06-18",3.86695364445673,"10GB($65)",5,1134.21729223053,112.284277501217,0.541039501351591,0.0334232571814407,10,3.94852882666882,0.840237918116663,66.7550598387155,1,"Validation",5.13945223562964,1006.10440624724,204.05874708053,0.536484233150259,0.540151839805578,3.30640386184677,37.7320557460189,1.33963473980568,61.0506363710323,1,65,10,0.386695364445673
"1992",1992,"Edmonton",491286,"2018-07-09",45,3,5278631371,"2019-06-05",3.56104226881199,"10GB($65)",15,1269.94895658075,59.2799757695738,0.844295241913705,0.00261660954090281,0,15.5009089679732,3.08283801680494,56.0659205292603,NA,"Holdout",5.13945223562964,1006.10440624724,204.05874708053,0.536484233150259,0.540151839805578,3.30640386184677,37.7320557460189,1.33963473980568,61.0506363710323,0,65,10,0.356104226881199
"1993",1993,"Edmonton",858944,"2018-02-05",36,3,9103632143,"2014-09-13",3.30870330535459,"10GB($65)",5,1226.9986450845,229.157598648699,0.338544096395975,0.559923504790834,11,12.2239290967375,2.80697844751426,71.6436819008385,0,"Validation",5.13945223562964,1006.10440624724,204.05874708053,0.536484233150259,0.540151839805578,3.30640386184677,37.7320557460189,1.33963473980568,61.0506363710323,1,65,10,0.330870330535459
"1994",1994,"Edmonton",695567,"2018-01-22",64,4,5867530070,"2016-02-15",9.52341642959148,"10GB($65)",15,614.819930880758,616.939780392182,0.0983255082033052,0.0514166637850316,0,102.119736671093,6.35228674937927,57.0421538375672,0,"Estimation",5.13945223562964,1006.10440624724,204.05874708053,0.536484233150259,0.540151839805578,3.30640386184677,37.7320557460189,1.33963473980568,61.0506363710323,1,65,10,0.952341642959148
"1995",1995,"Edmonton",173888,"2018-10-19",39,3,230717449,"2018-12-19",3.52292709497812,"10GB($65)",10,931.53773810303,667.158824346437,0.00306690498342192,1.13862132947285,2,12.4169522843295,2.01349122480835,59.8837717855825,0,"Validation",5.13945223562964,1006.10440624724,204.05874708053,0.536484233150259,0.540151839805578,3.30640386184677,37.7320557460189,1.33963473980568,61.0506363710323,0,65,10,0.352292709497812
"1996",1996,"Edmonton",59002,"2019-01-20",64,4,2639313639,"2019-02-03",4.49228125338335,"10GB($65)",10,1009.13241625612,440.100566927304,1.02476389040781,0.61707491240237,12,55.0955839132031,3.97977996775743,66.1795815286932,1,"Estimation",5.13945223562964,1006.10440624724,204.05874708053,0.536484233150259,0.540151839805578,3.30640386184677,37.7320557460189,1.33963473980568,61.0506363710323,0,65,10,0.449228125338335
"1997",1997,"Edmonton",897687,"2014-05-15",55,4,8110194084,"2016-12-28",5.1372517897632,"10GB($65)",5,1268.85556502581,298.986079143606,0.520591286701074,1.62976032550301,0,31.5091324757131,3.20203799298803,63.7635177667163,0,"Validation",5.13945223562964,1006.10440624724,204.05874708053,0.536484233150259,0.540151839805578,3.30640386184677,37.7320557460189,1.33963473980568,61.0506363710323,1,65,10,0.51372517897632
"1998",1998,"Edmonton",841658,"2019-05-29",56,4,1610350023,"2019-06-29",4.05761575645062,"10GB($65)",5,1086.03956088438,621.234971829003,0.213994995979916,0.231646912371779,2,0.109778978168355,0.351809702772647,61.5599183888333,0,"Validation",5.13945223562964,1006.10440624724,204.05874708053,0.536484233150259,0.540151839805578,3.30640386184677,37.7320557460189,1.33963473980568,61.0506363710323,0,65,10,0.405761575645062
"1999",1999,"Edmonton",949216,"2016-11-19",35,4,3849442656,"2017-06-07",3.5901725518401,"10GB($65)",10,1146.03734413522,636.617199279389,0.00349899629729406,0.624847718187521,1,13.1763192525249,3.12057387974418,60.509118211159,0,"Estimation",5.13945223562964,1006.10440624724,204.05874708053,0.536484233150259,0.540151839805578,3.30640386184677,37.7320557460189,1.33963473980568,61.0506363710323,0,65,10,0.35901725518401
"2001",2001,"Edmonton",231855,"2014-06-02",68,4,6132130459,"2017-12-25",4.32702798641123,"10GB($65)",5,1027.06757952278,618.617941630387,0.829082075537362,0.181574315698858,0,17.1563053912439,1.00161099169175,63.1303768846215,0,"Estimation",5.13945223562964,1006.10440624724,204.05874708053,0.536484233150259,0.540151839805578,3.30640386184677,37.7320557460189,1.33963473980568,61.0506363710323,0,65,10,0.432702798641123
"2002",2002,"Edmonton",810321,"2014-02-21",28,4,521012970,"2014-09-05",4.7779219574118,"10GB($65)",10,1357.80974747652,30.4979908158828,1.20850828402048,1.68690411771368,11,18.5829420717679,3.48688825649181,65.1762048066643,1,"Validation",5.13945223562964,1006.10440624724,204.05874708053,0.536484233150259,0.540151839805578,3.30640386184677,37.7320557460189,1.33963473980568,61.0506363710323,1,65,10,0.47779219574118
"2003",2003,"Edmonton",654363,"2017-07-24",29,4,2708977242,"2016-04-03",3.51991938288918,"10GB($65)",10,790.097492913096,294.505877827882,1.14123379599904,0.0729434343186155,11,43.1371584176594,3.33888642664099,65.6519227476399,0,"Estimation",5.13945223562964,1006.10440624724,204.05874708053,0.536484233150259,0.540151839805578,3.30640386184677,37.7320557460189,1.33963473980568,61.0506363710323,1,65,10,0.351991938288918
"2004",2004,"Edmonton",954428,"2016-08-26",43,4,7705228917,"2016-11-21",3.76741560088326,"10GB($65)",0,820.294100978804,51.2931413563564,0.403418503657123,0.346953757367755,3,11.486696673905,1.01453317269053,68.9833736609948,0,"Validation",5.13945223562964,1006.10440624724,204.05874708053,0.536484233150259,0.540151839805578,3.30640386184677,37.7320557460189,1.33963473980568,61.0506363710323,0,65,10,0.376741560088326
"2005",2005,"Edmonton",971174,"2014-08-13",23,3,6021672583,"2017-04-12",9.29980203605743,"10GB($65)",0,1424.13420898116,548.094668862674,0.67640730203136,0.691503041741312,2,126.491672890741,7.23651127138729,74.1921876381524,0,"Estimation",5.13945223562964,1006.10440624724,204.05874708053,0.536484233150259,0.540151839805578,3.30640386184677,37.7320557460189,1.33963473980568,61.0506363710323,1,65,10,0.929980203605743
"2006",2006,"Edmonton",95263,"2018-01-26",38,4,3075916861,"2019-02-26",3.92052919577151,"10GB($65)",5,1313.25851162679,93.5893126961632,0.27479143231012,0.423378200353886,23,30.7596819829761,1.77905153124981,76.4728075605625,1,"Estimation",5.13945223562964,1006.10440624724,204.05874708053,0.536484233150259,0.540151839805578,3.30640386184677,37.7320557460189,1.33963473980568,61.0506363710323,0,65,10,0.392052919577151
"2007",2007,"Edmonton",488019,"2017-04-21",65,1,3610903754,"2018-05-03",4.16520899951878,"10GB($65)",10,1140.64674945005,410.479057039972,0.286190375355367,1.25650463198056,6,0.146998066986104,1.54699929451081,62.2275724393722,0,"Estimation",5.13945223562964,1006.10440624724,204.05874708053,0.536484233150259,0.540151839805578,3.30640386184677,37.7320557460189,1.33963473980568,61.0506363710323,1,65,10,0.416520899951878
"2008",2008,"Edmonton",124395,"2019-06-28",54,4,9941624439,"2019-07-11",3.59114151601373,"10GB($65)",0,1051.18538949652,370.380009575133,1.41746636733714,0.740572028905481,10,77.3373640654118,5.4633813040136,79.0473550413192,0,"Validation",5.13945223562964,1006.10440624724,204.05874708053,0.536484233150259,0.540151839805578,3.30640386184677,37.7320557460189,1.33963473980568,61.0506363710323,0,65,10,0.359114151601373
"2010",2010,"Edmonton",593789,"2018-05-10",51,5,7184988673,"2018-06-24",2.82966271666264,"10GB($65)",0,1065.58068926739,175.897955598689,0.538224662687686,0.0726449427557018,6,12.9075083416087,3.60106979999236,73.606659037269,0,"Validation",5.13945223562964,1006.10440624724,204.05874708053,0.536484233150259,0.540151839805578,3.30640386184677,37.7320557460189,1.33963473980568,61.0506363710323,1,65,10,0.282966271666264
"2011",2011,"Edmonton",859680,"2017-09-02",64,4,469411791,"2014-08-01",4.74042780559258,"10GB($65)",5,944.94664231167,536.612230627787,0.986203086670528,0.49688419194278,0,18.2570465860787,2.29298398700495,63.1250978334906,0,"Estimation",5.13945223562964,1006.10440624724,204.05874708053,0.536484233150259,0.540151839805578,3.30640386184677,37.7320557460189,1.33963473980568,61.0506363710323,1,65,10,0.474042780559258
"2012",2012,"Edmonton",951203,"2017-02-28",51,4,5416403751,"2018-07-22",3.80839446655382,"10GB($65)",5,545.158791394702,511.227726140603,0.310329584167912,0.286019797991713,0,11.9850104306352,1.54918594569889,62.0548424159626,0,"Estimation",5.13945223562964,1006.10440624724,204.05874708053,0.536484233150259,0.540151839805578,3.30640386184677,37.7320557460189,1.33963473980568,61.0506363710323,0,65,10,0.380839446655382
"2013",2013,"Edmonton",951203,"2017-02-28",51,4,4937294582,"2019-04-30",4.09674160098963,"10GB($65)",15,1376.41099712086,123.844593880855,0.149788145755357,0.912151692220735,0,14.2736877314625,2.99660041819126,54.4795757396655,0,"Validation",5.13945223562964,1006.10440624724,204.05874708053,0.536484233150259,0.540151839805578,3.30640386184677,37.7320557460189,1.33963473980568,61.0506363710323,0,65,10,0.409674160098963
"2015",2015,"Edmonton",353961,"2018-04-01",21,3,7819670097,"2018-05-03",10.3697117842024,"10GB($65)",10,1261.84365821398,344.939392870781,0.0464378795224368,1.89028756569629,0,52.9168372309373,3.71119317908904,58.8971145545437,NA,"Holdout",5.13945223562964,1006.10440624724,204.05874708053,0.536484233150259,0.540151839805578,3.30640386184677,37.7320557460189,1.33963473980568,61.0506363710323,1,65,10,1.03697117842024
"2016",2016,"Edmonton",953241,"2015-11-09",51,3,7601054851,"2014-02-09",3.62920647930677,"10GB($65)",5,1190.39702072232,329.254654216393,0.246603338040927,0.52591332433989,0,13.2851915955281,1.29741607627314,63.2237821871669,0,"Estimation",5.13945223562964,1006.10440624724,204.05874708053,0.536484233150259,0.540151839805578,3.30640386184677,37.7320557460189,1.33963473980568,61.0506363710323,1,65,10,0.362920647930677
"2017",2017,"Edmonton",883717,"2015-10-19",63,5,8846438559,"2016-04-11",2.91155779996441,"10GB($65)",15,981.110967373062,236.688605565134,0.929293073717404,1.28763815965195,6,13.2366798558185,0.736352918948822,55.5084827163929,0,"Estimation",5.13945223562964,1006.10440624724,204.05874708053,0.536484233150259,0.540151839805578,3.30640386184677,37.7320557460189,1.33963473980568,61.0506363710323,0,65,10,0.291155779996441
"2018",2018,"Edmonton",953241,"2015-11-09",51,3,8930738901,"2016-01-10",10.8006152528555,"10GB($65)",0,1339.41759527697,335.851862948989,0.0909149521089528,0.614216627043795,11,49.7444135758059,4.12205551361215,76.7544781400253,0,"Validation",5.13945223562964,1006.10440624724,204.05874708053,0.536484233150259,0.540151839805578,3.30640386184677,37.7320557460189,1.33963473980568,61.0506363710323,0,65,10,1.08006152528555
"2019",2019,"Edmonton",570170,"2019-07-13",37,4,8801151306,"2016-03-31",4.5339979876661,"10GB($65)",0,1288.04210138053,250.624887019906,2.00936884954259,0.230077401027577,5,92.7098792009067,6.52173362921256,77.0716251147887,0,"Estimation",5.13945223562964,1006.10440624724,204.05874708053,0.536484233150259,0.540151839805578,3.30640386184677,37.7320557460189,1.33963473980568,61.0506363710323,1,65,10,0.45339979876661
"2020",2020,"Edmonton",948500,"2015-07-16",43,4,6444888384,"2016-12-01",4.62698944024243,"10GB($65)",10,934.607013027678,307.010765188401,0.17672903046906,1.44297090182123,1,33.8465336053406,2.77915279448598,59.8967822304226,0,"Estimation",5.13945223562964,1006.10440624724,204.05874708053,0.536484233150259,0.540151839805578,3.30640386184677,37.7320557460189,1.33963473980568,61.0506363710323,1,65,10,0.462698944024243
"2021",2021,"Edmonton",183367,"2016-05-15",53,4,3658883333,"2016-05-12",9.45843162854406,"10GB($65)",10,807.089930652535,377.311844302296,0.0393806371506155,1.61326695135819,4,14.0803140947956,1.98239072705583,60.0836510356553,0,"Validation",5.13945223562964,1006.10440624724,204.05874708053,0.536484233150259,0.540151839805578,3.30640386184677,37.7320557460189,1.33963473980568,61.0506363710323,1,65,10,0.945843162854406
"2022",2022,"Edmonton",905406,"2016-05-19",45,3,6841668181,"2017-06-06",4.21356426800668,"10GB($65)",10,980.073494649137,570.65138269534,0.305071889478181,0.34073646551296,0,37.1513642092319,4.64644126197345,60.8581656990276,0,"Estimation",5.13945223562964,1006.10440624724,204.05874708053,0.536484233150259,0.540151839805578,3.30640386184677,37.7320557460189,1.33963473980568,61.0506363710323,0,65,10,0.421356426800668
"2025",2025,"Edmonton",953748,"2019-04-04",52,5,9996685730,"2017-02-12",3.49103579949669,"10GB($65)",5,1426.04919753605,261.962934983465,0.0703973708897972,0.236299062926388,9,59.916632814634,4.18414394874815,72.6617706429462,1,"Estimation",5.13945223562964,1006.10440624724,204.05874708053,0.536484233150259,0.540151839805578,3.30640386184677,37.7320557460189,1.33963473980568,61.0506363710323,1,65,10,0.349103579949669
"2026",2026,"Edmonton",684450,"2017-05-16",58,3,2241278857,"2018-09-07",3.93273432766058,"10GB($65)",15,1142.68521855422,81.0902979790025,0.570965829013668,1.03001233167954,0,42.3390552829199,3.74911811659237,53.8136998527115,NA,"Holdout",5.13945223562964,1006.10440624724,204.05874708053,0.536484233150259,0.540151839805578,3.30640386184677,37.7320557460189,1.33963473980568,61.0506363710323,0,65,10,0.393273432766058
